Date,Close,Adj Close,Dividends,,divMult,revCumProdDivMult,Adj Close w/o divs,,Split Multiple,Split Multiple rounded 2d.p,Quantity Multiplyer Raw,Quantity Multiplyer
9/26/06,96.99,28.59,0,,1,0.900,31.758,,0.327434903,0.3,1,
9/27/06,96.77,28.52,0,,1,0.900,31.680,,0.327375787,0.3,1,
9/28/06,97.55,28.75,0,,1,0.900,31.936,,0.327377141,0.3,1,
9/29/06,96.77,28.52,0,,1,0.900,31.680,,0.327375787,0.3,1,
10/2/06,96.61,28.47,0,,1,0.900,31.625,,0.327343077,0.3,1,
10/3/06,95.3,28.09,0,,1,0.900,31.203,,0.327413524,0.3,1,
10/4/06,97.85,28.84,0,,1,0.900,32.036,,0.32739512,0.3,1,
10/5/06,99.15,29.22,0,,1,0.900,32.458,,0.327359741,0.3,1,
10/6/06,98.9,29.15,0,,1,0.900,32.380,,0.327401031,0.3,1,
10/9/06,98.53,29.04,0,,1,0.900,32.258,,0.327390373,0.3,1,
10/10/06,99.42,29.3,0,,1,0.900,32.547,,0.327364542,0.3,1,
10/11/06,98.89,29.15,0,,1,0.900,32.380,,0.327434139,0.3,1,
10/12/06,101.3,29.86,0,,1,0.900,33.169,,0.327429748,0.3,1,
10/13/06,101.9,30.03,0,,1,0.900,33.357,,0.327354959,0.3,1,
10/16/06,102.18,30.12,0,,1,0.900,33.457,,0.327436316,0.3,1,
10/17/06,100.84,29.72,0,,1,0.900,33.013,,0.327381206,0.3,1,
10/18/06,101.83,30.01,0,,1,0.900,33.335,,0.327361821,0.3,1,
10/19/06,102.28,30.15,0,,1,0.900,33.491,,0.327441991,0.3,1,
10/20/06,101.8,30,0,,1,0.900,33.324,,0.327349176,0.3,1,
10/23/06,101.71,29.98,0,,1,0.900,33.302,,0.327420411,0.3,1,
10/24/06,102.29,30.15,0,,1,0.900,33.491,,0.32740998,0.3,1,
10/25/06,103.48,30.5,0,,1,0.900,33.880,,0.3274019,0.3,1,
10/26/06,103.73,30.57,0,,1,0.900,33.957,,0.327362431,0.3,1,
10/27/06,102,30.06,0,,1,0.900,33.391,,0.32736073,0.3,1,
10/30/06,101.65,29.96,0,,1,0.900,33.280,,0.32739512,0.3,1,
10/31/06,103.6,30.54,0,,1,0.900,33.924,,0.327451552,0.3,1,
11/1/06,102.56,30.23,0,,1,0.900,33.580,,0.327414501,0.3,1,
11/2/06,102.88,30.32,0,,1,0.900,33.680,,0.327367843,0.3,1,
11/3/06,103.2,30.42,0,,1,0.900,33.791,,0.32742911,0.3,1,
11/6/06,105.65,31.14,0,,1,0.900,34.590,,0.327406187,0.3,1,
11/7/06,105.2,31.01,0,,1,0.900,34.446,,0.327434022,0.3,1,
11/8/06,105.47,31.09,0,,1,0.900,34.535,,0.327438356,0.3,1,
11/9/06,105.83,31.19,0,,1,0.900,34.646,,0.327374128,0.3,1,
11/10/06,105.98,31.24,0,,1,0.900,34.702,,0.327434839,0.3,1,
11/13/06,106.34,31.34,0,,1,0.900,34.813,,0.32737093,0.3,1,
11/14/06,108,31.83,0,,1,0.900,35.357,,0.32737888,0.3,1,
11/15/06,108.2,31.89,0,,1,0.900,35.424,,0.327389717,0.3,1,
11/16/06,107.11,31.57,0,,1,0.900,35.068,,0.327402762,0.3,1,
11/17/06,106.99,31.53,0,,1,0.900,35.024,,0.327354684,0.3,1,
11/20/06,106.57,31.41,0,,1,0.900,34.890,,0.327394023,0.3,1,
11/21/06,108.27,31.91,0,,1,0.900,35.446,,0.327383241,0.3,1,
11/22/06,109.03,32.14,0,,1,0.900,35.701,,0.327444452,0.3,1,
11/24/06,109.01,32.13,0,,1,0.900,35.690,,0.327402628,0.3,1,
11/27/06,106.95,31.52,0,,1,0.900,35.013,,0.327373254,0.3,1,
11/28/06,107.57,31.71,0,,1,0.900,35.224,,0.327448382,0.3,1,
11/29/06,109.31,32.22,0,,1,0.900,35.790,,0.327418653,0.3,1,
11/30/06,109.8,32.36,0,,1,0.900,35.946,,0.327373822,0.3,1,
12/1/06,109.35,32.23,0,,1,0.900,35.801,,0.327400467,0.3,1,
12/4/06,111.63,32.9,0,,1,0.900,36.545,,0.327380456,0.3,1,
12/5/06,113.58,33.48,0,,1,0.900,37.190,,0.327432181,0.3,1,
12/6/06,112.8,33.25,0,,1,0.900,36.934,,0.327431401,0.3,1,
12/7/06,112.4,33.13,0,,1,0.900,36.801,,0.327410724,0.3,1,
12/8/06,111.9,32.98,0,,1,0.900,36.634,,0.327384671,0.3,1,
12/11/06,111.95,33,0,,1,0.900,36.657,,0.327436898,0.3,1,
12/12/06,110.6,32.6,0,,1,0.900,36.212,,0.327416264,0.3,1,
12/13/06,111.2,32.78,0,,1,0.900,36.412,,0.327447695,0.3,1,
12/14/06,113.1,33.34,0,,1,0.900,37.034,,0.327446812,0.3,1,
12/15/06,113.6,33.48,0,,1,0.900,37.190,,0.327374534,0.3,1,
12/18/06,112.81,33.25,0,,1,0.900,36.934,,0.327402376,0.3,1,
12/19/06,112.1,33.04,0,,0.995322658,0.900,36.701,,0.32739512,0.3,1,
12/20/06,111.75,33.41,0.52433,,1,0.904,36.938,,0.330545014,0.3,1,
12/21/06,111.55,33.35,0,,1,0.904,36.872,,0.330542974,0.3,1,
12/22/06,111.95,33.47,0,,1,0.904,37.005,,0.330547047,0.3,1,
12/26/06,112.99,33.78,0,,1,0.904,37.347,,0.33053793,0.3,1,
12/27/06,114.6,34.26,0,,1,0.904,37.878,,0.330525071,0.3,1,
12/28/06,114.38,34.19,0,,1,0.904,37.801,,0.33048418,0.3,1,
12/29/06,114.17,34.13,0,,1,0.904,37.734,,0.330511027,0.3,1,
1/3/07,115.14,34.42,0,,1,0.904,38.055,,0.330511296,0.3,1,
1/4/07,113.55,33.94,0,,1,0.904,37.524,,0.330465682,0.3,1,
1/5/07,110.23,32.95,0,,1,0.904,36.430,,0.330489205,0.3,1,
1/8/07,111.03,33.19,0,,1,0.904,36.695,,0.330497805,0.3,1,
1/9/07,108.55,32.45,0,,1,0.904,35.877,,0.330511473,0.3,1,
1/10/07,108.3,32.37,0,,1,0.904,35.789,,0.330457726,0.3,1,
1/11/07,109.67,32.78,0,,1,0.904,36.242,,0.330462948,0.3,1,
1/12/07,111.9,33.45,0,,1,0.904,36.983,,0.330497137,0.3,1,
1/16/07,112.3,33.57,0,,1,0.904,37.115,,0.33050136,0.3,1,
1/17/07,111.83,33.43,0,,1,0.904,36.961,,0.330506282,0.3,1,
1/18/07,110.65,33.08,0,,1,0.904,36.574,,0.330533703,0.3,1,
1/19/07,112.64,33.67,0,,1,0.904,37.226,,0.330485296,0.3,1,
1/22/07,112.51,33.63,0,,1,0.904,37.182,,0.330474085,0.3,1,
1/23/07,115.07,34.4,0,,1,0.904,38.033,,0.330520192,0.3,1,
1/24/07,116.07,34.7,0,,1,0.904,38.365,,0.330530208,0.3,1,
1/25/07,112.5,33.63,0,,1,0.904,37.182,,0.330503461,0.3,1,
1/26/07,113.19,33.84,0,,1,0.904,37.414,,0.330539953,0.3,1,
1/29/07,111.69,33.39,0,,1,0.904,36.916,,0.330524605,0.3,1,
1/30/07,113.42,33.91,0,,1,0.904,37.491,,0.330552018,0.3,1,
1/31/07,114.3,34.17,0,,1,0.904,37.779,,0.330522033,0.3,1,
2/1/07,115.7,34.59,0,,1,0.904,38.243,,0.330536078,0.3,1,
2/2/07,115.35,34.48,0,,1,0.904,38.121,,0.330484675,0.3,1,
2/5/07,115.46,34.52,0,,1,0.904,38.166,,0.330552846,0.3,1,
2/6/07,116.6,34.86,0,,1,0.904,38.542,,0.330544929,0.3,1,
2/7/07,116.15,34.72,0,,1,0.904,38.387,,0.330492927,0.3,1,
2/8/07,115.53,34.54,0,,1,0.904,38.188,,0.330543961,0.3,1,
2/9/07,114.15,34.12,0,,1,0.904,37.723,,0.330472079,0.3,1,
2/12/07,113.37,33.89,0,,1,0.904,37.469,,0.330502759,0.3,1,
2/13/07,115.17,34.43,0,,1,0.904,38.066,,0.330521201,0.3,1,
2/14/07,117.65,35.17,0,,1,0.904,38.884,,0.330508097,0.3,1,
2/15/07,117.72,35.19,0,,1,0.904,38.906,,0.330499403,0.3,1,
2/16/07,117.99,35.27,0,,1,0.904,38.995,,0.330492741,0.3,1,
2/20/07,118.3,35.36,0,,1,0.904,39.094,,0.330467822,0.3,1,
2/21/07,118.65,35.47,0,,1,0.904,39.216,,0.330517997,0.3,1,
2/22/07,118.35,35.38,0,,1,0.904,39.116,,0.330515045,0.3,1,
2/23/07,117.5,35.13,0,,1,0.904,38.840,,0.330553644,0.3,1,
2/26/07,117.45,35.11,0,,1,0.904,38.818,,0.330506097,0.3,1,
2/27/07,107.9,32.26,0,,1,0.904,35.667,,0.33055565,0.3,1,
2/28/07,110.6,33.06,0,,1,0.904,36.551,,0.330483201,0.3,1,
3/1/07,109.01,32.59,0,,1,0.904,36.032,,0.3305367,0.3,1,
3/2/07,108,32.29,0,,1,0.904,35.700,,0.330556694,0.3,1,
3/5/07,105.23,31.46,0,,1,0.904,34.782,,0.330537558,0.3,1,
3/6/07,109.85,32.84,0,,1,0.904,36.308,,0.330525335,0.3,1,
3/7/07,109.18,32.64,0,,1,0.904,36.087,,0.330528358,0.3,1,
3/8/07,112,33.48,0,,1,0.904,37.016,,0.330498196,0.3,1,
3/9/07,112.2,33.54,0,,1,0.904,37.082,,0.330500308,0.3,1,
3/12/07,112.75,33.71,0,,1,0.904,37.270,,0.330555105,0.3,1,
3/13/07,109.47,32.72,0,,1,0.904,36.176,,0.330460719,0.3,1,
3/14/07,110.37,32.99,0,,1,0.904,36.474,,0.330470684,0.3,1,
3/15/07,111.27,33.26,0,,1,0.904,36.773,,0.330480488,0.3,1,
3/16/07,110.32,32.98,0,,1,0.904,36.463,,0.330520244,0.3,1,
3/19/07,112.74,33.7,0,,1,0.904,37.259,,0.330486358,0.3,1,
3/20/07,113.48,33.92,0,,1,0.904,37.502,,0.330474674,0.3,1,
3/21/07,116.88,34.94,0,,1,0.904,38.630,,0.330509817,0.3,1,
3/22/07,116.38,34.79,0,,1,0.904,38.464,,0.330504778,0.3,1,
3/23/07,116.92,34.95,0,,1,0.904,38.641,,0.330491307,0.3,1,
3/26/07,116.85,34.93,0,,1,0.904,38.619,,0.330500055,0.3,1,
3/27/07,116.33,34.78,0,,1,0.904,38.453,,0.330551792,0.3,1,
3/28/07,114.25,34.15,0,,1,0.904,37.757,,0.330473139,0.3,1,
3/29/07,116.52,34.83,0,,1,0.904,38.508,,0.330487216,0.3,1,
3/30/07,116.5,34.83,0,,1,0.904,38.508,,0.330543952,0.3,1,
4/2/07,117.3,35.07,0,,1,0.904,38.774,,0.330551719,0.3,1,
4/3/07,119.22,35.64,0,,1,0.904,39.404,,0.330514292,0.3,1,
4/4/07,119.97,35.86,0,,1,0.904,39.647,,0.330475519,0.3,1,
4/5/07,120.08,35.9,0,,1,0.904,39.691,,0.330541076,0.3,1,
4/9/07,120.77,36.1,0,,1,0.904,39.912,,0.330483516,0.3,1,
4/10/07,121.34,36.27,0,,1,0.904,40.100,,0.330480038,0.3,1,
4/11/07,120.22,35.94,0,,1,0.904,39.736,,0.330524012,0.3,1,
4/12/07,122.23,36.54,0,,1,0.904,40.399,,0.330515931,0.3,1,
4/13/07,122.83,36.72,0,,1,0.904,40.598,,0.330521631,0.3,1,
4/16/07,124.29,37.15,0,,1,0.904,41.073,,0.330464108,0.3,1,
4/17/07,123.62,36.95,0,,1,0.904,40.852,,0.330466446,0.3,1,
4/18/07,122.7,36.68,0,,1,0.904,40.554,,0.33051139,0.3,1,
4/19/07,121.71,36.38,0,,1,0.904,40.222,,0.33047461,0.3,1,
4/20/07,123.16,36.82,0,,1,0.904,40.709,,0.330533719,0.3,1,
4/23/07,122.67,36.67,0,,1,0.904,40.543,,0.330502091,0.3,1,
4/24/07,122.65,36.66,0,,1,0.904,40.532,,0.330465841,0.3,1,
4/25/07,124.17,37.12,0,,1,0.904,41.040,,0.330516354,0.3,1,
4/26/07,123.84,37.02,0,,1,0.904,40.930,,0.330504318,0.3,1,
4/27/07,123.22,36.83,0,,1,0.904,40.720,,0.330462498,0.3,1,
4/30/07,120.84,36.12,0,,1,0.904,39.935,,0.330475061,0.3,1,
5/1/07,121.32,36.27,0,,1,0.904,40.100,,0.330534518,0.3,1,
5/2/07,123.73,36.99,0,,1,0.904,40.896,,0.330530077,0.3,1,
5/3/07,124.77,37.3,0,,1,0.904,41.239,,0.330521963,0.3,1,
5/4/07,124.73,37.29,0,,1,0.904,41.228,,0.330539319,0.3,1,
5/7/07,125.54,37.53,0,,1,0.904,41.494,,0.330520276,0.3,1,
5/8/07,123.91,37.04,0,,1,0.904,40.952,,0.330496061,0.3,1,
5/9/07,125.91,37.64,0,,1,0.904,41.615,,0.330514911,0.3,1,
5/10/07,122.83,36.72,0,,1,0.904,40.598,,0.330521631,0.3,1,
5/11/07,125.95,37.65,0,,1,0.904,41.626,,0.330497726,0.3,1,
5/14/07,124.7,37.28,0,,1,0.904,41.217,,0.330530177,0.3,1,
5/15/07,124.85,37.32,0,,1,0.904,41.261,,0.330487285,0.3,1,
5/16/07,126.66,37.86,0,,1,0.904,41.858,,0.330478182,0.3,1,
5/17/07,126.2,37.73,0,,1,0.904,41.715,,0.330543877,0.3,1,
5/18/07,126.85,37.92,0,,1,0.904,41.925,,0.330506134,0.3,1,
5/21/07,127.08,37.99,0,,1,0.904,42.002,,0.330516963,0.3,1,
5/22/07,127.1,37.99,0,,1,0.904,42.002,,0.330464954,0.3,1,
5/23/07,126.9,37.94,0,,1,0.904,41.947,,0.330550159,0.3,1,
5/24/07,123.85,37.02,0,,1,0.904,40.930,,0.330477632,0.3,1,
5/25/07,125.75,37.59,0,,1,0.904,41.560,,0.330495841,0.3,1,
5/29/07,125.32,37.46,0,,1,0.904,41.416,,0.330482946,0.3,1,
5/30/07,126.6,37.85,0,,1,0.904,41.847,,0.330547476,0.3,1,
5/31/07,126.96,37.95,0,,1,0.904,41.958,,0.330481028,0.3,1,
6/1/07,130.13,38.9,0,,1,0.904,43.008,,0.330501807,0.3,1,
6/4/07,129.55,38.73,0,,1,0.904,42.820,,0.330530657,0.3,1,
6/5/07,129.1,38.59,0,,1,0.904,42.665,,0.330483821,0.3,1,
6/6/07,125.85,37.62,0,,1,0.904,41.593,,0.330496784,0.3,1,
6/7/07,123.91,37.04,0,,1,0.904,40.952,,0.330496061,0.3,1,
6/8/07,126.1,37.7,0,,1,0.904,41.681,,0.330542974,0.3,1,
6/11/07,127.18,38.02,0,,1,0.904,42.035,,0.33051788,0.3,1,
6/12/07,124.97,37.36,0,,1,0.904,41.306,,0.330523821,0.3,1,
6/13/07,127.47,38.11,0,,1,0.904,42.135,,0.330546551,0.3,1,
6/14/07,129.47,38.7,0,,1,0.904,42.787,,0.330478708,0.3,1,
6/15/07,132.42,39.59,0,,1,0.904,43.771,,0.330547278,0.3,1,
6/18/07,132.54,39.62,0,,1,0.904,43.804,,0.330498256,0.3,1,
6/19/07,132.69,39.67,0,,1,0.904,43.860,,0.330541256,0.3,1,
6/20/07,131.56,39.33,0,,1,0.904,43.484,,0.330523047,0.3,1,
6/21/07,133.2,39.82,0,,1,0.904,44.025,,0.330520726,0.3,1,
6/22/07,131.44,39.29,0,,1,0.904,43.439,,0.330488342,0.3,1,
6/25/07,130.44,38.99,0,,1,0.904,43.108,,0.330479186,0.3,1,
6/26/07,129.3,38.65,0,,1,0.904,42.732,,0.330485675,0.3,1,
6/27/07,131.14,39.2,0,,1,0.904,43.340,,0.33048561,0.3,1,
6/28/07,131.17,39.21,0,,1,0.904,43.351,,0.330494313,0.3,1,
6/29/07,131.63,39.35,0,,1,0.904,43.506,,0.330515265,0.3,1,
7/2/07,134.3,40.15,0,,1,0.904,44.390,,0.330530243,0.3,1,
7/3/07,135.37,40.47,0,,1,0.904,44.744,,0.330531186,0.3,1,
7/5/07,135.97,40.65,0,,1,0.904,44.943,,0.330536268,0.3,1,
7/6/07,138.3,41.34,0,,1,0.904,45.706,,0.330483635,0.3,1,
7/9/07,139.64,41.74,0,,1,0.904,46.148,,0.330479307,0.3,1,
7/10/07,136.89,40.92,0,,1,0.904,45.242,,0.330495513,0.3,1,
7/11/07,138.02,41.26,0,,1,0.904,45.617,,0.330513244,0.3,1,
7/12/07,141.05,42.16,0,,1,0.904,46.612,,0.330467822,0.3,1,
7/13/07,142.8,42.69,0,,1,0.904,47.198,,0.330521423,0.3,1,
7/16/07,141.4,42.27,0,,1,0.904,46.734,,0.330509924,0.3,1,
7/17/07,141.29,42.24,0,,1,0.904,46.701,,0.330532487,0.3,1,
7/18/07,139.56,41.72,0,,1,0.904,46.126,,0.330510305,0.3,1,
7/19/07,140.95,42.14,0,,1,0.904,46.590,,0.3305454,0.3,1,
7/20/07,139.98,41.85,0,,1,0.904,46.270,,0.330545417,0.3,1,
7/23/07,144.03,43.06,0,,1,0.904,47.608,,0.330539017,0.3,1,
7/24/07,139.1,41.58,0,,1,0.904,45.971,,0.330490532,0.3,1,
7/25/07,139.9,41.82,0,,1,0.904,46.237,,0.330497349,0.3,1,
7/26/07,132.77,39.69,0,,1,0.904,43.882,,0.330508635,0.3,1,
7/27/07,131.05,39.18,0,,1,0.904,43.318,,0.330543844,0.3,1,
7/30/07,135.34,40.46,0,,1,0.904,44.733,,0.330522762,0.3,1,
7/31/07,132.57,39.63,0,,1,0.904,43.815,,0.330506863,0.3,1,
8/1/07,132.05,39.47,0,,1,0.904,43.638,,0.330468742,0.3,1,
8/2/07,133.51,39.91,0,,1,0.904,44.125,,0.33049858,0.3,1,
8/3/07,127.75,38.19,0,,1,0.904,42.223,,0.330514423,0.3,1,
8/6/07,130.03,38.87,0,,1,0.904,42.975,,0.330500899,0.3,1,
8/7/07,131,39.16,0,,1,0.904,43.296,,0.33050121,0.3,1,
8/8/07,135.4,40.48,0,,1,0.904,44.755,,0.330539607,0.3,1,
8/9/07,129.8,38.8,0,,1,0.904,42.898,,0.330490287,0.3,1,
8/10/07,127.55,38.13,0,,1,0.904,42.157,,0.330512591,0.3,1,
8/13/07,128.81,38.51,0,,1,0.904,42.577,,0.330541204,0.3,1,
8/14/07,125.48,37.51,0,,1,0.904,41.471,,0.330502098,0.3,1,
8/15/07,120.55,36.04,0,,1,0.904,39.846,,0.330536355,0.3,1,
8/16/07,118.5,35.42,0,,1,0.904,39.161,,0.330469873,0.3,1,
8/17/07,122.25,36.54,0,,1,0.904,40.399,,0.330461859,0.3,1,
8/20/07,122.5,36.62,0,,1,0.904,40.487,,0.330509478,0.3,1,
8/21/07,122.05,36.49,0,,1,0.904,40.344,,0.330550445,0.3,1,
8/22/07,127.3,38.05,0,,1,0.904,42.068,,0.330466868,0.3,1,
8/23/07,127.95,38.25,0,,1,0.904,42.290,,0.330516249,0.3,1,
8/24/07,131,39.16,0,,1,0.904,43.296,,0.33050121,0.3,1,
8/27/07,131.6,39.34,0,,1,0.904,43.495,,0.330506597,0.3,1,
8/28/07,126.25,37.74,0,,1,0.904,41.726,,0.330500542,0.3,1,
8/29/07,131.25,39.24,0,,1,0.904,43.384,,0.330545579,0.3,1,
8/30/07,130.58,39.04,0,,1,0.904,43.163,,0.330548211,0.3,1,
8/31/07,133.95,40.04,0,,1,0.904,44.269,,0.330485963,0.3,1,
9/4/07,136.21,40.72,0,,1,0.904,45.020,,0.330522054,0.3,1,
9/5/07,134.15,40.1,0,,1,0.904,44.335,,0.330487747,0.3,1,
9/6/07,135.2,40.42,0,,1,0.904,44.689,,0.330537916,0.3,1,
9/7/07,132.15,39.5,0,,1,0.904,43.672,,0.330469661,0.3,1,
9/10/07,132.25,39.53,0,,1,0.904,43.705,,0.330470578,0.3,1,
9/11/07,134.92,40.33,0,,1,0.904,44.589,,0.330486372,0.3,1,
9/12/07,135.4,40.48,0,,1,0.904,44.755,,0.330539607,0.3,1,
9/13/07,136.9,40.92,0,,1,0.904,45.242,,0.330471372,0.3,1,
9/14/07,137.17,41.01,0,,1,0.904,45.341,,0.330546298,0.3,1,
9/17/07,136.3,40.75,0,,1,0.904,45.054,,0.330547155,0.3,1,
9/18/07,142.9,42.72,0,,1,0.904,47.232,,0.330522236,0.3,1,
9/19/07,143.55,42.91,0,,1,0.904,47.442,,0.330488981,0.3,1,
9/20/07,143.1,42.78,0,,1,0.904,47.298,,0.330523858,0.3,1,
9/21/07,145,43.35,0,,1,0.904,47.928,,0.330539044,0.3,1,
9/24/07,146.8,43.88,0,,1,0.904,48.514,,0.330477754,0.3,1,
9/25/07,146.25,43.72,0,,1,0.904,48.337,,0.33051102,0.3,1,
9/26/07,148.2,44.3,0,,1,0.904,48.978,,0.330489137,0.3,1,
9/27/07,150.4,44.96,0,,1,0.904,49.708,,0.330506597,0.3,1,
9/28/07,149.45,44.68,0,,1,0.904,49.399,,0.33053611,0.3,1,
10/1/07,154.15,46.08,0,,1,0.904,50.946,,0.330499349,0.3,1,
10/2/07,155.2,46.39,0,,1,0.904,51.289,,0.330471736,0.3,1,
10/3/07,150.5,44.99,0,,1,0.904,49.741,,0.330507379,0.3,1,
10/4/07,152,45.44,0,,1,0.904,50.239,,0.330518978,0.3,1,
10/5/07,157.07,46.95,0,,1,0.904,51.908,,0.330479115,0.3,1,
10/8/07,155.4,46.45,0,,1,0.904,51.356,,0.330473295,0.3,1,
10/9/07,157.82,47.18,0,,1,0.904,52.163,,0.330519863,0.3,1,
10/10/07,158.03,47.24,0,,1,0.904,52.229,,0.33050042,0.3,1,
10/11/07,156.64,46.83,0,,1,0.904,51.776,,0.330539336,0.3,1,
10/12/07,159.5,47.68,0,,1,0.904,52.715,,0.330504385,0.3,1,
10/15/07,157.55,47.1,0,,1,0.904,52.074,,0.330524888,0.3,1,
10/16/07,154.63,46.22,0,,1,0.904,51.101,,0.330474422,0.3,1,
10/17/07,158.2,47.29,0,,1,0.904,52.284,,0.330494702,0.3,1,
10/18/07,159,47.53,0,,1,0.904,52.550,,0.330500679,0.3,1,
10/19/07,152.2,45.5,0,,1,0.904,50.305,,0.330520507,0.3,1,
10/22/07,153.3,45.83,0,,1,0.904,50.670,,0.330528847,0.3,1,
10/23/07,157.55,47.1,0,,1,0.904,52.074,,0.330524888,0.3,1,
10/24/07,156.52,46.79,0,,1,0.904,51.731,,0.330510204,0.3,1,
10/25/07,158.51,47.38,0,,1,0.904,52.384,,0.3304761,0.3,1,
10/26/07,163,48.73,0,,1,0.904,53.876,,0.330529688,0.3,1,
10/29/07,166.75,49.85,0,,1,0.904,55.115,,0.330522468,0.3,1,
10/30/07,163.6,48.91,0,,1,0.904,54.075,,0.330533917,0.3,1,
10/31/07,167.19,49.98,0,,1,0.904,55.258,,0.330512296,0.3,1,
11/1/07,160.44,47.96,0,,1,0.904,53.025,,0.330497507,0.3,1,
11/2/07,161.35,48.23,0,,1,0.904,53.324,,0.330483635,0.3,1,
11/5/07,155.74,46.56,0,,1,0.904,51.477,,0.330532728,0.3,1,
11/6/07,161.65,48.32,0,,1,0.904,53.423,,0.33048586,0.3,1,
11/7/07,156.5,46.78,0,,1,0.904,51.720,,0.330481796,0.3,1,
11/8/07,157.3,47.02,0,,1,0.904,51.986,,0.330487904,0.3,1,
11/9/07,153.6,45.92,0,,1,0.904,50.770,,0.330531101,0.3,1,
11/12/07,145.1,43.38,0,,1,0.904,47.961,,0.330539832,0.3,1,
11/13/07,155.35,46.44,0,,1,0.904,51.344,,0.33050849,0.3,1,
11/14/07,155.5,46.48,0,,1,0.904,51.389,,0.330474073,0.3,1,
11/15/07,151.92,45.41,0,,1,0.904,50.206,,0.3304747,0.3,1,
11/16/07,153.8,45.98,0,,1,0.904,50.836,,0.330532599,0.3,1,
11/19/07,146.71,43.86,0,,1,0.904,48.492,,0.330529767,0.3,1,
11/20/07,150.74,45.06,0,,1,0.904,49.819,,0.330494581,0.3,1,
11/21/07,143.15,42.79,0,,1,0.904,47.309,,0.330485645,0.3,1,
11/23/07,147.38,44.06,0,,1,0.904,48.713,,0.330527506,0.3,1,
11/26/07,141.53,42.31,0,,1,0.904,46.778,,0.330518814,0.3,1,
11/27/07,146.95,43.93,0,,1,0.904,48.569,,0.330516602,0.3,1,
11/28/07,155,46.34,0,,1,0.904,51.234,,0.330541503,0.3,1,
11/29/07,153.1,45.77,0,,1,0.904,50.604,,0.33052734,0.3,1,
11/30/07,154.4,46.16,0,,1,0.904,51.035,,0.330537068,0.3,1,
12/3/07,153.06,45.76,0,,1,0.904,50.593,,0.330541485,0.3,1,
12/4/07,152.66,45.64,0,,1,0.904,50.460,,0.330538494,0.3,1,
12/5/07,159.44,47.66,0,,1,0.904,52.693,,0.330490073,0.3,1,
12/6/07,161.95,48.41,0,,1,0.904,53.523,,0.330488078,0.3,1,
12/7/07,160.03,47.84,0,,1,0.904,52.892,,0.330515196,0.3,1,
12/10/07,160.08,47.85,0,,1,0.904,52.903,,0.330481028,0.3,1,
12/11/07,153.3,45.83,0,,1,0.904,50.670,,0.330528847,0.3,1,
12/12/07,157.9,47.2,0,,1,0.904,52.185,,0.330492444,0.3,1,
12/13/07,153.56,45.9,0,,1,0.904,50.747,,0.330473202,0.3,1,
12/14/07,149.9,44.81,0,,1,0.904,49.542,,0.330502674,0.3,1,
12/17/07,143.51,42.9,0,,1,0.904,47.431,,0.330504057,0.3,1,
12/18/07,147.45,44.08,0,,1,0.904,48.735,,0.330520557,0.3,1,
12/19/07,148.41,44.37,0,,1,0.904,49.056,,0.330542974,0.3,1,
12/20/07,149.22,44.61,0,,1,0.904,49.321,,0.330526933,0.3,1,
12/21/07,153.72,45.95,0,,0.995778038,0.904,50.803,,0.330488846,0.3,1,
12/24/07,154.34,46.73,0.649,,1,0.908,51.447,,0.333335444,0.3,1,
12/26/07,155.14,46.97,0,,1,0.908,51.711,,0.333319701,0.3,1,
12/27/07,151.56,45.89,0,,1,0.908,50.522,,0.33334786,0.3,1,
12/28/07,152.13,46.06,0,,1,0.908,50.709,,0.333329137,0.3,1,
12/31/07,150.3,45.51,0,,1,0.908,50.104,,0.333358908,0.3,1,
1/2/08,147.82,44.76,0,,1,0.908,49.278,,0.333365836,0.3,1,
1/3/08,149.15,45.16,0,,1,0.908,49.719,,0.333345722,0.3,1,
1/4/08,144.67,43.8,0,,1,0.908,48.221,,0.333318823,0.3,1,
1/7/08,145.73,44.12,0,,1,0.908,48.574,,0.333311846,0.3,1,
1/8/08,144.6,43.78,0,,1,0.908,48.199,,0.333327906,0.3,1,
1/9/08,149.34,45.22,0,,1,0.908,49.785,,0.333363941,0.3,1,
1/10/08,151.1,45.75,0,,1,0.908,50.368,,0.33334262,0.3,1,
1/11/08,146.85,44.46,0,,1,0.908,48.948,,0.333318729,0.3,1,
1/14/08,149.01,45.12,0,,1,0.908,49.674,,0.333363377,0.3,1,
1/15/08,142.27,43.08,0,,1,0.908,47.429,,0.333370045,0.3,1,
1/16/08,136.35,41.28,0,,1,0.908,45.447,,0.333310317,0.3,1,
1/17/08,132.38,40.08,0,,1,0.908,44.126,,0.333326273,0.3,1,
1/18/08,135.4,41,0,,1,0.908,45.139,,0.333372217,0.3,1,
1/22/08,132,39.97,0,,1,0.908,44.005,,0.333368397,0.3,1,
1/23/08,132.84,40.22,0,,1,0.908,44.280,,0.333332308,0.3,1,
1/24/08,135.42,41,0,,1,0.908,45.139,,0.333322981,0.3,1,
1/25/08,133.36,40.38,0,,1,0.908,44.456,,0.333353438,0.3,1,
1/28/08,136.66,41.38,0,,1,0.908,45.557,,0.333359841,0.3,1,
1/29/08,135.99,41.17,0,,1,0.908,45.326,,0.333302141,0.3,1,
1/30/08,134.2,40.63,0,,1,0.908,44.731,,0.333317808,0.3,1,
1/31/08,136.89,41.45,0,,1,0.908,45.634,,0.333362713,0.3,1,
